date,Number of Private Establishments for All Industries,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2015-10-01,595,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2016-01-01,595,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2016-04-01,594,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2016-07-01,594,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2016-10-01,607,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2017-01-01,600,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2017-04-01,598,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2017-07-01,607,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2017-10-01,600,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2018-01-01,605,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2018-04-01,615,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2018-07-01,614,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2018-10-01,611,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2019-01-01,623,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2019-04-01,616,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2019-07-01,614,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2019-10-01,628,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2020-01-01,634,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2020-04-01,640,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2020-07-01,646,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2020-10-01,656,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2021-01-01,641,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2021-04-01,643,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1990-01-01,2616,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1990-04-01,2645,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1990-07-01,2650,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1990-10-01,2635,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1991-01-01,2588,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1991-04-01,2586,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1991-07-01,2571,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1991-10-01,2587,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1992-01-01,2565,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1992-04-01,2571,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1992-07-01,2595,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1992-10-01,2618,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1993-01-01,2600,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1993-04-01,2583,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1993-07-01,2623,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1993-10-01,2616,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1994-01-01,2619,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1994-04-01,2619,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1994-07-01,2634,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1994-10-01,2641,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1995-01-01,2681,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1995-04-01,2726,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1995-07-01,2739,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1995-10-01,2745,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1996-01-01,2769,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1996-04-01,2800,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1996-07-01,2811,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1996-10-01,2864,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1997-01-01,2896,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1997-04-01,2943,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1997-07-01,3001,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1997-10-01,2981,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1998-01-01,2997,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1998-04-01,3016,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1998-07-01,2998,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1998-10-01,2974,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1999-01-01,3006,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1999-04-01,3044,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1999-07-01,3092,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
1999-10-01,3055,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2000-01-01,3091,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2000-04-01,3090,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2000-07-01,3105,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2000-10-01,3099,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2001-01-01,3137,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2001-04-01,3158,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2001-07-01,3164,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2001-10-01,3125,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2002-01-01,3157,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2002-04-01,3183,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2002-07-01,3213,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2002-10-01,3192,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2003-01-01,3228,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2003-04-01,3243,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2003-07-01,3290,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2003-10-01,3234,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2004-01-01,3247,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2004-04-01,3267,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2004-07-01,3292,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2004-10-01,3278,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2005-01-01,3294,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2005-04-01,3343,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
2005-07-01,3356,CO,Pueblo,Pueblo County,CO,"Number of Private Establishments for All Industries in Pueblo County, CO",ENU0810120510,Quarterly,Not Seasonally Adjusted
